kind,geoid,name,qualified_name,state,state_name,west,south,east,north
county,49051,Wasatch,Wasatch County,UT,Utah,-111.620952,39.899654,-110.891655,40.690935
county,49053,Washington,Washington County,UT,Utah,-114.052962,36.999976,-112.899074,37.618289
county,49055,Wayne,Wayne County,UT,Utah,-111.848761,38.149986,-109.885106,38.510169
county,49057,Weber,Weber County,UT,Utah,-112.493515,41.076888,-111.420728,41.433873
county,50001,Addison,Addison County,VT,Vermont,-73.437740,43.753181,-72.742241,44.303743
county,50003,Bennington,Bennington County,VT,Vermont,-73.290944,42.739157,-72.819619,43.314493
county,50005,Caledonia,Caledonia County,VT,Vermont,-72.434683,44.157078,-71.837067,44.769441
county,50007,Chittenden,Chittenden County,VT,Vermont,-73.362632,44.161412,-72.802375,44.722806
county,50009,Essex,Essex County,VT,Vermont,-71.974825,44.347720,-71.464555,45.013637
county,50011,Franklin,Franklin County,VT,Vermont,-73.259009,44.633214,-72.533280,45.016659
county,50013,Grand Isle,Grand Isle County,VT,Vermont,-73.390231,44.564315,-73.191275,45.013613
county,50015,Lamoille,Lamoille County,VT,Vermont,-72.927279,44.398297,-72.368385,44.804039
county,50017,Orange,Orange County,VT,Vermont,-72.791775,43.771260,-72.030897,44.220781
county,50019,Orleans,Orleans County,VT,Vermont,-72.579075,44.542489,-71.877857,45.008870
county,50021,Rutland,Rutland County,VT,Vermont,-73.431229,43.290551,-72.699795,43.858060
county,50023,Washington,Washington County,VT,Vermont,-72.952204,44.012810,-72.217078,44.506019
county,50025,Windham,Windham County,VT,Vermont,-73.008133,42.726853,-72.432661,43.262847
county,50027,Windsor,Windsor County,VT,Vermont,-72.980230,43.222580,-72.205139,43.962244
county,51001,Accomack,Accomack County,VA,Virginia,-76.046530,37.448562,-75.242469,38.027028
county,51003,Albemarle,Albemarle County,VA,Virginia,-78.838874,37.722747,-78.209384,38.277933
county,51005,Alleghany,Alleghany County,VA,Virginia,-80.296138,37.596428,-79.606229,37.960503
county,51007,Amelia,Amelia County,VA,Virginia,-78.240703,37.192241,-77.648942,37.497971
county,51009,Amherst,Amherst County,VA,Virginia,-79.436947,37.385846,-78.867640,37.814141
county,51011,Appomattox,Appomattox County,VA,Virginia,-79.021687,37.201852,-78.594436,37.552542
county,51013,Arlington,Arlington County,VA,Virginia,-77.172276,38.827357,-77.031698,38.934370
county,51015,Augusta,Augusta County,VA,Virginia,-79.533311,37.881587,-78.749396,38.477661
county,51017,Bath,Bath County,VA,Virginia,-80.056329,37.844458,-79.436678,38.266413
county,51019,Bedford,Bedford County,VA,Virginia,-79.858405,37.005927,-79.185433,37.618248
county,51021,Bland,Bland County,VA,Virginia,-81.462279,36.952442,-80.854627,37.302279
county,51023,Botetourt,Botetourt County,VA,Virginia,-80.074119,37.309352,-79.498699,37.800973
county,51025,Brunswick,Brunswick County,VA,Virginia,-78.046211,36.544168,-77.655841,37.024535
county,51027,Buchanan,Buchanan County,VA,Virginia,-82.306892,37.038217,-81.739277,37.538035
county,51029,Buckingham,Buckingham County,VA,Virginia,-78.833150,37.329612,-78.239748,37.796956
county,51031,Campbell,Campbell County,VA,Virginia,-79.442859,37.022288,-78.824209,37.433677
county,51033,Caroline,Caroline County,VA,Virginia,-77.643605,37.776307,-77.068724,38.252616
county,51035,Carroll,Carroll County,VA,Virginia,-81.042428,36.557872,-80.453770,36.931780
county,51036,Charles City,Charles City County,VA,Virginia,-77.271575,37.234275,-76.871685,37.490600
county,51037,Charlotte,Charlotte County,VA,Virginia,-78.904587,36.697909,-78.443644,37.248759
county,51041,Chesterfield,Chesterfield County,VA,Virginia,-77.878271,37.217142,-77.244167,37.563986
county,51043,Clarke,Clarke County,VA,Virginia,-78.151696,38.979438,-77.828302,39.264621
county,51045,Craig,Craig County,VA,Virginia,-80.472797,37.316378,-79.969071,37.660290
county,51047,Culpeper,Culpeper County,VA,Virginia,-78.231803,38.308389,-77.618727,38.699018
county,51049,Cumberland,Cumberland County,VA,Virginia,-78.465089,37.301678,-78.072174,37.749370
county,51051,Dickenson,Dickenson County,VA,Virginia,-82.553864,36.955717,-82.136024,37.306287
county,51053,Dinwiddie,Dinwiddie County,VA,Virginia,-77.900254,36.873966,-77.394645,37.270877
county,51057,Essex,Essex County,VA,Virginia,-77.170100,37.728605,-76.680501,38.162031
county,51059,Fairfax,Fairfax County,VA,Virginia,-77.536976,38.617675,-77.040373,39.057795
county,51061,Fauquier,Fauquier County,VA,Virginia,-78.131267,38.409554,-77.531328,39.013733
county,51063,Floyd,Floyd County,VA,Virginia,-80.633987,36.708718,-80.104413,37.123209
county,51065,Fluvanna,Fluvanna County,VA,Virginia,-78.491345,37.690337,-78.062481,38.006474
county,51067,Franklin,Franklin County,VA,Virginia,-80.235455,36.780752,-79.592308,37.232998
county,51069,Frederick,Frederick County,VA,Virginia,-78.544193,39.007994,-78.033185,39.466012
county,51071,Giles,Giles County,VA,Virginia,-81.014489,37.147482,-80.430943,37.481672
county,51073,Gloucester,Gloucester County,VA,Virginia,-76.712305,37.243387,-76.352556,37.603174
county,51075,Goochland,Goochland County,VA,Virginia,-78.159326,37.563986,-77.616430,37.905108
county,51077,Grayson,Grayson County,VA,Virginia,-81.677535,36.559131,-80.837954,36.806448
county,51079,Greene,Greene County,VA,Virginia,-78.663145,38.184146,-78.288478,38.475527
county,51081,Greensville,Greensville County,VA,Virginia,-77.767123,36.544739,-77.296814,36.898336
county,51083,Halifax,Halifax County,VA,Virginia,-79.218460,36.541493,-78.549230,37.061498
county,51085,Hanover,Hanover County,VA,Virginia,-77.797322,37.538088,-77.107960,38.008168
county,51087,Henrico,Henrico County,VA,Virginia,-77.655399,37.351972,-77.177324,37.710410
county,51089,Henry,Henry County,VA,Virginia,-80.095141,36.542002,-79.640652,36.856139
county,51091,Highland,Highland County,VA,Virginia,-79.810154,38.180419,-79.308161,38.591515
county,51093,Isle of Wight,Isle of Wight County,VA,Virginia,-76.930272,36.644050,-76.485528,37.142060
county,51095,James City,James City County,VA,Virginia,-76.915863,37.168841,-76.577975,37.467076
county,51097,King and Queen,King and Queen County,VA,Virginia,-77.186961,37.431309,-76.645644,37.972169
county,51099,King George,King George County,VA,Virginia,-77.347440,38.141131,-77.000997,38.400548
county,51101,King William,King William County,VA,Virginia,-77.345575,37.517594,-76.777131,37.910265
county,51103,Lancaster,Lancaster County,VA,Virginia,-76.635782,37.609017,-76.279447,37.841212
county,51105,Lee,Lee County,VA,Virginia,-83.675395,36.593730,-82.771595,36.892796
county,51107,Loudoun,Loudoun County,VA,Virginia,-77.962203,38.846592,-77.328281,39.324192
county,51109,Louisa,Louisa County,VA,Virginia,-78.306763,37.729318,-77.687469,38.152376
county,51111,Lunenburg,Lunenburg County,VA,Virginia,-78.493028,36.776215,-78.003639,37.120089
county,51113,Madison,Madison County,VA,Virginia,-78.452801,38.230089,-78.082756,38.627312
county,51115,Mathews,Mathews County,VA,Virginia,-76.451828,37.310498,-76.247751,37.535542
county,51117,Mecklenburg,Mecklenburg County,VA,Virginia,-78.740275,36.540981,-78.027411,36.891220
county,51119,Middlesex,Middlesex County,VA,Virginia,-76.751193,37.510297,-76.297960,37.770456
county,51121,Montgomery,Montgomery County,VA,Virginia,-80.615810,36.981477,-80.177673,37.368833
county,51125,Nelson,Nelson County,VA,Virginia,-79.172131,37.535642,-78.640784,38.047370
county,51127,New Kent,New Kent County,VA,Virginia,-77.240988,37.377665,-76.741984,37.626881
county,51131,Northampton,Northampton County,VA,Virginia,-76.025753,37.084598,-75.661013,37.557265
county,51133,Northumberland,Northumberland County,VA,Virginia,-76.634547,37.684566,-76.236725,38.027324
county,51135,Nottoway,Nottoway County,VA,Virginia,-78.239354,36.982735,-77.795926,37.296220
county,51137,Orange,Orange County,VA,Virginia,-78.368984,38.117622,-77.702843,38.393056
county,51139,Page,Page County,VA,Virginia,-78.691312,38.421579,-78.284805,38.822790
county,51141,Patrick,Patrick County,VA,Virginia,-80.625704,36.542537,-80.041493,36.872130
county,51143,Pittsylvania,Pittsylvania County,VA,Virginia,-79.714840,36.540738,-79.092264,37.137454
county,51145,Powhatan,Powhatan County,VA,Virginia,-78.132048,37.414945,-77.655399,37.691657
county,51147,Prince Edward,Prince Edward County,VA,Virginia,-78.692472,37.078171,-78.231234,37.398019
county,51149,Prince George,Prince George County,VA,Virginia,-77.399203,36.992985,-76.972439,37.321012
county,51153,Prince William,Prince William County,VA,Virginia,-77.715890,38.500950,-77.223928,38.942746
county,51155,Pulaski,Pulaski County,VA,Virginia,-80.930627,36.879001,-80.515179,37.244871
county,51157,Rappahannock,Rappahannock County,VA,Virginia,-78.338176,38.520792,-77.935355,38.865485
county,51159,Richmond,Richmond County,VA,Virginia,-76.939407,37.796239,-76.507828,38.124444
county,51161,Roanoke,Roanoke County,VA,Virginia,-80.262184,37.109095,-79.839607,37.422469
county,51163,Rockbridge,Rockbridge County,VA,Virginia,-79.688770,37.532797,-79.143963,38.086054
county,51165,Rockingham,Rockingham County,VA,Virginia,-79.224309,38.206648,-78.485740,38.850102
county,51167,Russell,Russell County,VA,Virginia,-82.406633,36.708969,-81.780545,37.142553
county,51169,Scott,Scott County,VA,Virginia,-82.985124,36.593461,-82.294139,36.885606
county,51171,Shenandoah,Shenandoah County,VA,Virginia,-78.869276,38.604719,-78.300414,39.102860
county,51173,Smyth,Smyth County,VA,Virginia,-81.837096,36.633997,-81.261987,37.018476
county,51175,Southampton,Southampton County,VA,Virginia,-77.501917,36.543815,-76.814941,36.996211
county,51177,Spotsylvania,Spotsylvania County,VA,Virginia,-77.947054,37.990688,-77.370297,38.378107
county,51179,Stafford,Stafford County,VA,Virginia,-77.635231,38.242423,-77.287097,38.592571
county,51181,Surry,Surry County,VA,Virginia,-77.155976,36.944450,-76.663774,37.248501
county,51183,Sussex,Sussex County,VA,Virginia,-77.619029,36.707218,-76.953546,37.112034
county,51185,Tazewell,Tazewell County,VA,Virginia,-81.901756,36.932934,-81.225104,37.337687
county,51187,Warren,Warren County,VA,Virginia,-78.394704,38.757166,-78.004313,39.036629
county,51191,Washington,Washington County,VA,Virginia,-82.332078,36.594213,-81.605381,36.929039
county,51193,Westmoreland,Westmoreland County,VA,Virginia,-77.064658,37.965562,-76.521387,38.277428
county,51195,Wise,Wise County,VA,Virginia,-82.878639,36.798959,-82.298596,37.202819
county,51197,Wythe,Wythe County,VA,Virginia,-81.379402,36.757621,-80.740483,37.073349
county,51199,York,York County,VA,Virginia,-76.755511,37.091783,-76.386630,37.380139
county,51510,Alexandria,Alexandria city,VA,Virginia,-77.144359,38.785355,-77.037356,38.844909
county,51520,Bristol,Bristol city,VA,Virginia,-82.239448,36.594607,-82.102990,36.677656
county,51530,Buena Vista,Buena Vista city,VA,Virginia,-79.381509,37.695747,-79.326012,37.762093
county,51540,Charlottesville,Charlottesville city,VA,Virginia,-78.523680,38.009737,-78.446300,38.070509
county,51550,Chesapeake,Chesapeake city,VA,Virginia,-76.491483,36.550467,-76.065553,36.866548
county,51570,Colonial Heights,Colonial Heights city,VA,Virginia,-77.431794,37.233208,-77.362082,37.298549
county,51580,Covington,Covington city,VA,Virginia,-80.008893,37.748244,-79.966060,37.813561
county,51590,Danville,Danville city,VA,Virginia,-79.519273,36.541025,-79.302564,36.644037
county,51595,Emporia,Emporia city,VA,Virginia,-77.563996,36.671961,-77.507331,36.720588
county,51600,Fairfax,Fairfax city,VA,Virginia,-77.334822,38.832822,-77.268727,38.871684
county,51610,Falls Church,Falls Church city,VA,Virginia,-77.194949,38.872626,-77.149701,38.899723
county,51620,Franklin,Franklin city,VA,Virginia,-76.969434,36.647146,-76.909672,36.708680
county,51630,Fredericksburg,Fredericksburg city,VA,Virginia,-77.532686,38.270151,-77.447126,38.326440
county,51640,Galax,Galax city,VA,Virginia,-80.950021,36.625128,-80.877274,36.695963
county,51650,Hampton,Hampton city,VA,Virginia,-76.451307,36.981808,-76.271355,37.113044
county,51660,Harrisonburg,Harrisonburg city,VA,Virginia,-78.917871,38.389766,-78.824320,38.489518
county,51670,Hopewell,Hopewell city,VA,Virginia,-77.337687,37.257644,-77.252442,37.317656
county,51678,Lexington,Lexington city,VA,Virginia,-79.461582,37.765219,-79.415309,37.794748
county,51680,Lynchburg,Lynchburg city,VA,Virginia,-79.271389,37.332637,-79.084599,37.469184
county,51683,Manassas,Manassas city,VA,Virginia,-77.526661,38.706106,-77.447759,38.781160
county,51685,Manassas Park,Manassas Park city,VA,Virginia,-77.478795,38.749654,-77.419425,38.788391
county,51690,Martinsville,Martinsville city,VA,Virginia,-79.904077,36.643805,-79.826259,36.715337
county,51700,Newport News,Newport News city,VA,Virginia,-76.625622,36.962332,-76.387711,37.220539
county,51710,Norfolk,Norfolk city,VA,Virginia,-76.330207,36.820757,-76.176325,36.969001
county,51720,Norton,Norton city,VA,Virginia,-82.663539,36.900116,-82.589190,36.959671
county,51730,Petersburg,Petersburg city,VA,Virginia,-77.454916,37.165095,-77.329767,37.244849
county,51735,Poquoson,Poquoson city,VA,Virginia,-76.413488,37.096844,-76.295757,37.169157
county,51740,Portsmouth,Portsmouth city,VA,Virginia,-76.420368,36.786062,-76.289962,36.924435
county,51750,Radford,Radford city,VA,Virginia,-80.596409,37.089662,-80.507925,37.150913
county,51760,Richmond,Richmond city,VA,Virginia,-77.601173,37.446628,-77.385513,37.602810
county,51770,Roanoke,Roanoke city,VA,Virginia,-80.037564,37.211988,-79.878550,37.337421
county,51775,Salem,Salem city,VA,Virginia,-80.120490,37.252200,-80.013382,37.324293
county,51790,Staunton,Staunton city,VA,Virginia,-79.113665,38.121176,-79.011381,38.199018
county,51800,Suffolk,Suffolk city,VA,Virginia,-76.930936,36.550312,-76.404140,36.922500
county,51810,Virginia Beach,Virginia Beach city,VA,Virginia,-76.228060,36.550412,-75.867647,36.932146
county,51820,Waynesboro,Waynesboro city,VA,Virginia,-78.950700,38.031403,-78.855918,38.099802
county,51830,Williamsburg,Williamsburg city,VA,Virginia,-76.742984,37.247226,-76.664233,37.310104
county,51840,Winchester,Winchester city,VA,Virginia,-78.200497,39.131065,-78.136725,39.204759
county,53001,Adams,Adams County,WA,Washington,-119.369429,46.735630,-117.959335,47.261709
county,53003,Asotin,Asotin County,WA,Washington,-117.479988,45.995413,-116.915989,46.462245
county,53005,Benton,Benton County,WA,Washington,-119.876725,45.835941,-118.941212,46.727687
county,53007,Chelan,Chelan County,WA,Washington,-121.180776,47.260935,-119.859734,48.550836
county,53009,Clallam,Clallam County,WA,Washington,-124.763068,47.866676,-122.914982,48.395611
county,53011,Clark,Clark County,WA,Washington,-122.795963,45.543541,-122.244515,46.059632
county,53013,Columbia,Columbia County,WA,Washington,-118.242533,45.998889,-117.603296,46.624670
county,53015,Cowlitz,Cowlitz County,WA,Washington,-123.218309,45.850536,-122.239481,46.388043
county,53017,Douglas,Douglas County,WA,Washington,-120.318084,47.220133,-118.950782,48.151187
county,53019,Ferry,Ferry County,WA,Washington,-118.869852,47.830363,-118.104523,49.000407
county,53021,Franklin,Franklin County,WA,Washington,-119.457459,46.192667,-118.198264,46.738833
county,53023,Garfield,Garfield County,WA,Washington,-117.863347,45.997869,-117.228009,46.703168
county,53025,Grant,Grant County,WA,Washington,-120.042866,46.625464,-118.972823,47.962130
county,53027,Grays Harbor,Grays Harbor County,WA,Washington,-124.354854,46.790916,-123.158364,47.533898
county,53029,Island,Island County,WA,Washington,-122.845271,47.904023,-122.349597,48.411565
county,53031,Jefferson,Jefferson County,WA,Washington,-124.610763,47.517716,-122.610341,48.144344
county,53033,King,King County,WA,Washington,-122.528130,47.084402,-121.065945,47.780576
county,53035,Kitsap,Kitsap County,WA,Washington,-123.023719,47.403091,-122.470333,47.940772
county,53037,Kittitas,Kittitas County,WA,Washington,-121.465951,46.737032,-119.925605,47.597874
county,53039,Klickitat,Klickitat County,WA,Washington,-121.612558,45.606098,-119.865829,46.044887
county,53041,Lewis,Lewis County,WA,Washington,-123.372706,46.383458,-121.353182,46.794427
county,53043,Lincoln,Lincoln County,WA,Washington,-118.979777,47.260120,-117.819405,47.957906
county,53045,Mason,Mason County,WA,Washington,-123.505923,47.082259,-122.800624,47.607432
county,53047,Okanogan,Okanogan County,WA,Washington,-120.885640,47.940857,-118.836614,49.000705
county,53049,Pacific,Pacific County,WA,Washington,-124.098343,46.239787,-123.357651,46.794241
county,53051,Pend Oreille,Pend Oreille County,WA,Washington,-117.629421,48.045464,-117.032107,49.000364
county,53053,Pierce,Pierce County,WA,Washington,-122.841858,46.728406,-121.374115,47.403675
county,53055,San Juan,San Juan County,WA,Washington,-123.237823,48.418011,-122.741478,48.788579
county,53057,Skagit,Skagit County,WA,Washington,-122.740482,48.296009,-120.686097,48.657003
county,53059,Skamania,Skamania County,WA,Washington,-122.250210,45.547773,-121.514380,46.388627
county,53061,Snohomish,Snohomish County,WA,Washington,-122.405474,47.775349,-120.907399,48.298988
county,53063,Spokane,Spokane County,WA,Washington,-117.823629,47.259272,-117.039843,48.047874
county,53065,Stevens,Stevens County,WA,Washington,-118.402407,47.792295,-117.429968,49.000843
county,53067,Thurston,Thurston County,WA,Washington,-123.203101,46.762038,-122.203115,47.190337
county,53069,Wahkiakum,Wahkiakum County,WA,Washington,-123.727896,46.144632,-123.213054,46.385617
county,53071,Walla Walla,Walla Walla County,WA,Washington,-119.041498,45.999791,-117.991481,46.606812
county,53073,Whatcom,Whatcom County,WA,Washington,-123.090546,48.640448,-120.655857,49.002494
county,53075,Whitman,Whitman County,WA,Washington,-118.249203,46.416779,-117.039398,47.260568
county,53077,Yakima,Yakima County,WA,Washington,-121.523070,46.040169,-119.865595,47.088750
county,54001,Barbour,Barbour County,WV,West Virginia,-80.227173,38.947236,-79.808791,39.303215
county,54003,Berkeley,Berkeley County,WV,West Virginia,-78.228872,39.264622,-77.823555,39.621003
county,54005,Boone,Boone County,WV,West Virginia,-81.980348,37.763310,-81.453732,38.230901
county,54007,Braxton,Braxton County,WV,West Virginia,-81.031677,38.507045,-80.442091,38.904785
county,54009,Brooke,Brooke County,WV,West Virginia,-80.682782,40.159672,-80.517987,40.399755
